,0
6559,[[ 7.77 24.19 38.91]]
6560,[[65.33 90.93]]
6561,[[ 4.03 35.78 46.35 84.09 87.43 89.08]]
6562,[[42.6  46.48 68.16 73.2 ]]
6563,[[ 0.81  7.79 26.95 41.09 58.26]]
6564,[[21.9  47.72 50.79 79.53 91.87]]
6565,[[ 1.65 32.82 53.19]]
6566,[[12.54 65.16 72.   86.75]]
6567,[[ 5.85  6.65 12.03 44.44 64.65 81.81]]
6568,[[22.43 40.76 40.79 46.22]]
6569,[[63.28 80.56]]
6570,[[ 1.03 13.87 58.29 72.63]]
6571,[[ 2.35  6.13 13.87 26.52 68.75 85.45]]
6572,[[ 2.89 34.1  65.77]]
6573,[[26.83 67.26 77.21 93.17]]
6574,[[37.83 54.32 85.32]]
6575,[[16.24 46.06 49.83 85.98 92.82]]
6576,[[13.29 36.43 45.74 70.02 83.05]]
6577,[[41.81 76.08 97.71]]
6578,[[45.75 49.55]]
6579,[[38.07 47.91 59.58 62.61 63.57]]
6580,[[47.07 62.1  63.04 73.49]]
6581,[[ 9.83 29.1  52.64 78.24 87.84]]
6582,[[ 8.7  31.96 73.04]]
6583,[[0.95 6.97 9.87]]
6584,[[85.52 90.4 ]]
6585,[[ 4.86 36.77 80.66 97.69]]
6586,[[29.69 34.34 87.78 89.94]]
6587,[[10.34 14.27 46.6  59.18 87.55]]
6588,[[39.26 67.94]]
6589,[[ 5.1  34.88 52.03 54.34 90.48]]
6590,[[ 7.16 66.56 98.23]]
6591,[[ 9.09 27.   42.74 56.15 91.49]]
6592,[[62.83 99.46]]
6593,[[22.84 28.27 67.52]]
6594,[[12.08 26.25 56.49 56.54 98.27 98.77]]
6595,[[15.68 22.95 82.9  99.74]]
6596,[[42.55 51.92 93.28 97.18]]
6597,[[ 6.03 20.99 34.56 48.65 67.88]]
6598,[[ 2.58  6.81 35.93 43.48 44.35 61.96]]
6599,[[ 6.79 19.27 27.22 34.22 67.87]]
6600,[[19.26 22.54 29.52]]
6601,[[ 9.7  13.99 20.08 28.43 51.72 78.37]]
6602,[[ 8.85 14.2  72.4  80.91]]
6603,[[42.39 45.01 55.88]]
6604,[[10.08 11.04 54.13 55.81 60.59 74.29]]
6605,[[93.85 98.98]]
6606,[[40.38 94.26 94.93]]
6607,[[64.79 76.59]]
6608,[[44.65 56.   89.69 95.67]]
6609,[[22.45 48.99 53.42 96.58]]
6610,[[ 8.15 15.4  40.16 62.42 70.44]]
6611,[[ 7.81 67.55 94.03]]
6612,[[23.63 29.3  44.57 68.96 70.57]]
6613,[[39.15 49.1  55.9  64.03 65.46]]
6614,[[11.71 12.78 29.89 29.94 61.98]]
6615,[[ 0.51  4.4  20.33 53.8  63.61 92.26]]
6616,[[13.06 18.29 81.44]]
6617,[[14.   79.19 84.97 89.92]]
6618,[[58.68 80.6  82.28 83.61]]
6619,[[ 7.24  7.57 50.03 71.3  89.84]]
6620,[[13.43 43.32 49.9  63.14]]
6621,[[35.14 59.36 80.02]]
6622,[[45.46 45.73 56.23 56.73]]
6623,[[ 7.86 26.57 32.18 44.9  81.88 93.25]]
6624,[[15.66 22.78 35.51 75.89 76.1 ]]
6625,[[ 0.56 35.71 53.55]]
6626,[[ 1.79 47.18]]
6627,[[ 0.93  7.39  9.49 29.74]]
6628,[[ 0.12 67.05 87.36 87.74 94.35]]
6629,[[11.5  57.43]]
6630,[[24.12 32.96 70.39 75.77 82.94 89.47]]
6631,[[32.98 55.78]]
6632,[[30.46 60.54 64.71 86.02]]
6633,[[25.95 32.19 37.44 55.38 68.93]]
6634,[[28.28 32.26]]
6635,[[83.45 87.72]]
6636,[[ 4.15 12.69 56.67 59.48]]
6637,[[ 0.39 60.18 95.04]]
6638,[[28.55 36.12 42.3  70.13 90.85 91.12]]
6639,[[58.91 85.56 92.74 95.78]]
6640,[[40.46 88.59]]
6641,[[46.54 48.16 61.07]]
6642,[[11.29 82.01]]
6643,[[31.81 37.51 51.16 57.16 74.24 92.05]]
6644,[[38.59 43.41 65.7 ]]
6645,[[35.83 41.23]]
6646,[[49.9  66.37 75.13]]
6647,[[5.63 6.24]]
6648,[[24.33 27.68]]
6649,[[ 0.82 14.47 23.96 40.36 86.67 95.23]]
6650,[[52.78 67.15 70.62 88.84]]
6651,[[38.62 62.56 64.27]]
6652,[[47.42 65.38 69.   71.25 88.6  88.63]]
6653,[[ 8.68 60.1  65.76]]
6654,[[51.43 79.26 79.44 81.8  91.12 99.35]]
6655,[[ 4.41  9.33 25.84 33.06 57.81 74.07]]
6656,[[26.07 38.26 48.47 55.61 98.32]]
6657,[[18.97 67.81 81.51 87.92 88.8 ]]
6658,[[18.6  19.92 38.29 65.14 81.94]]
6659,[[39.88 62.05]]
6660,[[45.74 49.65 52.54]]
6661,[[ 3.81 14.74 25.45 26.88 67.7  97.64]]
6662,[[ 1.43 23.27 55.11 85.66]]
6663,[[ 7.38  9.99 18.08 20.74 30.37 95.54]]
6664,[[ 1.68 94.66]]
6665,[[43.4  52.49 52.93 75.96 78.26 83.27]]
6666,[[43.37 89.57]]
6667,[[20.34 49.56]]
6668,[[33.37 34.62 74.11]]
6669,[[30.5  52.   60.43 86.97 92.82 97.09]]
6670,[[10.75 57.56 61.07 69.86 74.51]]
6671,[[11.66 24.4  27.09 29.92 37.33 57.73]]
6672,[[28.29 76.35 86.8 ]]
6673,[[10.76 16.95 18.37 87.95]]
6674,[[ 6.58 51.23 85.47 93.49]]
6675,[[ 5.08 64.26 91.21]]
6676,[[40.97 49.   57.68 64.45 79.69]]
6677,[[ 3.5  49.62 61.81 64.4 ]]
6678,[[ 2.03  7.96 10.32 84.67 86.17 86.43]]
6679,[[41.01 46.67 53.3  91.46 94.26]]
6680,[[ 8.68 10.27 69.06 70.1 ]]
6681,[[33.61 67.02]]
6682,[[23.97 31.97 34.29 47.57 56.9 ]]
6683,[[19.15 36.51 63.11 68.27 86.91 88.96]]
6684,[[48.12 86.05 87.2 ]]
6685,[[10.19 78.55 79.28 93.92]]
6686,[[15.8  39.49 40.62 72.78 92.46 96.51]]
6687,[[39.36 59.81 64.63 64.67 68.91 78.58]]
6688,[[45.53 47.21 58.53 95.46]]
6689,[[30.34 44.91]]
6690,[[43.66 63.4  76.65 95.02]]
6691,[[ 3.48 33.91 35.22 45.64 81.87 86.77]]
6692,[[ 1.82 19.4  44.39 77.6 ]]
6693,[[40.45 43.69 69.   93.77]]
6694,[[ 7.71 33.22 36.33 45.26 95.27]]
6695,[[25.19 41.3  74.64 87.91 90.06]]
6696,[[13.96 18.69 57.2  88.35 90.96]]
6697,[[41.62 47.09 57.96 71.51 75.29]]
6698,[[27.6  36.69 37.34 88.1 ]]
6699,[[16.08 17.65 32.71 53.46 79.11 80.27]]
6700,[[41.42 55.44 94.54]]
6701,[[15.28 45.74 56.82 69.45]]
6702,[[10.68 71.23 86.43]]
6703,[[26.46 45.72 59.74 64.18 67.84 97.16]]
6704,[[ 8.61 29.7  39.7  45.88 84.3  96.55]]
6705,[[39.34 75.   89.73 95.89]]
6706,[[ 6.45 41.57]]
6707,[[ 9.84 69.05 69.22 84.86]]
6708,[[25.08 69.35 96.68]]
6709,[[8.000e-02 1.926e+01 6.865e+01 8.433e+01]]
6710,[[44.68 44.91]]
6711,[[ 2.31 13.23 22.8  53.21 54.99 95.79]]
6712,[[32.3  36.39 46.87 71.1  97.2 ]]
6713,[[20.67 28.39 50.69 56.53 68.51]]
6714,[[41.   93.01 95.75]]
6715,[[16.95 18.53 48.26 99.33]]
6716,[[22.39 85.99]]
6717,[[ 9.18 28.33 29.09]]
6718,[[19.25 27.23 41.05 49.06 89.85 96.76]]
6719,[[46.04 75.35]]
6720,[[14.22 33.78 43.46 49.69 63.69 92.61]]
6721,[[20.71 23.33]]
6722,[[13.86 18.78 20.58 23.37 30.35 63.25]]
6723,[[52.24 60.49]]
6724,[[52.42 58.25]]
6725,[[25.84 29.02]]
6726,[[30.62 47.26 70.89]]
6727,[[61.21 64.34 76.09]]
6728,[[ 3.38 50.66 76.38 85.41 97.82]]
6729,[[11.6  23.7  37.61 57.07 79.96 83.1 ]]
6730,[[ 0.54  5.76 33.92 69.04 72.82]]
6731,[[35.3  58.41]]
6732,[[13.77 37.24 76.46]]
6733,[[ 5.94 53.05 58.3  77.88 84.34]]
6734,[[38.88 39.85 61.23 78.92 90.13]]
6735,[[ 6.93  9.26 18.18 42.45 58.22]]
6736,[[59.99 63.88]]
6737,[[10.81 72.42 97.7 ]]
6738,[[ 3.49 13.28 25.64 51.63 99.82]]
6739,[[ 2.21 15.42]]
6740,[[56.99 81.83]]
6741,[[12.07 37.35 74.52]]
6742,[[13.73 15.95 48.47]]
6743,[[22.16 50.65 56.06 66.9 ]]
6744,[[12.38 82.33 87.78 98.08 99.97]]
6745,[[ 6.29  9.15 41.01 52.95 61.03]]
6746,[[29.19 29.67 61.2 ]]
6747,[[39.55 55.53 84.68 97.7 ]]
6748,[[ 1.09  2.28  2.59 37.73 43.24 55.45]]
6749,[[20.38 31.82 73.46 79.15 91.44]]
6750,[[ 0.64 61.49]]
6751,[[38.7  43.26 52.61]]
6752,[[29.32 58.8  82.82 93.24 97.66]]
6753,[[35.4  55.1  63.59 65.53 98.89]]
6754,[[23.12 47.43 78.55]]
6755,[[35.36 42.96 45.14 62.86 65.91 95.92]]
6756,[[53.73 70.03 95.53]]
6757,[[ 1.82  3.66 13.88 55.87 60.06 97.48]]
6758,[[24.93 96.6 ]]
6759,[[58.66 66.03]]
6760,[[30.11 47.4  90.4 ]]
6761,[[17.75 22.81]]
6762,[[26.65 43.21]]
6763,[[ 4.06 53.67 81.66 99.06]]
6764,[[ 2.56 32.1  37.76 39.41 95.13]]
6765,[[25.37 47.81 60.43 92.04]]
6766,[[51.84 68.39]]
6767,[[ 6.27 24.52]]
6768,[[ 5.85 32.19 48.36 73.91]]
6769,[[ 2.8   9.96 29.11 43.79 45.45 52.8 ]]
6770,[[73.48 84.38]]
6771,[[ 3.15 14.68 80.26]]
6772,[[ 1.82  6.78  7.27 61.05 81.09 83.9 ]]
6773,[[35.45 37.32 40.7  47.2  77.71]]
6774,[[19.89 24.3  39.86 81.23 85.63 96.96]]
6775,[[75.85 82.72 83.34 96.27]]
6776,[[19.69 50.06 57.47 81.67]]
6777,[[46.44 49.14]]
6778,[[24.96 68.26 86.32 94.28 99.73]]
6779,[[69.87 83.51 87.49]]
6780,[[ 0.17  6.14 41.89]]
6781,[[19.56 28.15 46.88 74.16]]
6782,[[12.44 26.84 62.2  65.11]]
6783,[[42.46 87.65]]
6784,[[33.46 58.4 ]]
6785,[[ 3.38 10.13 57.31 61.32 84.01 92.44]]
6786,[[ 6.83 26.03 53.62 75.17 87.73 95.99]]
6787,[[74.86 75.85]]
6788,[[14.76 23.51 64.52 86.54 92.81]]
6789,[[ 2.26  2.62 13.79 54.48 60.8 ]]
6790,[[ 7.16 43.45 60.25 62.05 73.53 74.17]]
6791,[[ 4.39 86.66]]
6792,[[80.64 93.55]]
6793,[[33.25 72.55]]
6794,[[41.83 86.9 ]]
6795,[[ 9.04 37.35 62.42 83.32]]
6796,[[66.96 78.74]]
6797,[[34.12 68.23 83.6 ]]
6798,[[ 4.34 58.1 ]]
6799,[[20.64 33.69 49.18 63.43 72.67]]
6800,[[ 1.65 34.78 43.42 47.51 69.45]]
6801,[[ 3.45 28.61 33.16 88.96 97.18]]
6802,[[ 0.26 12.59 57.7  84.92]]
6803,[[ 6.4  24.65 32.79 92.21]]
6804,[[ 5.88 31.89 80.07 88.93 95.57]]
6805,[[89.12 98.69]]
6806,[[37.84 89.76 95.79]]
6807,[[27.65 27.93 41.92 71.96 99.39]]
6808,[[28.73 52.73 85.75]]
6809,[[16.22 39.31 44.13 55.74 96.91 97.32]]
6810,[[13.29 29.02 45.07 62.67 64.03 79.54]]
6811,[[43.99 47.49 71.55]]
6812,[[43.34 48.6  93.81 96.97]]
6813,[[50.39 54.35 80.31 83.53]]
6814,[[37.26 63.21 80.18 91.37]]
6815,[[32.91 70.7 ]]
6816,[[30.37 71.03]]
6817,[[ 7.62 23.3  31.11 50.94 97.28]]
6818,[[37.32 39.78 43.42 52.79 71.19]]
6819,[[46.15 53.81 90.25]]
6820,[[10.36 48.79]]
6821,[[17.15 22.59 69.64 86.01 92.24 95.07]]
6822,[[16.3  38.95 58.14 61.16 72.21 92.1 ]]
6823,[[30.67 37.35 53.17 91.94]]
6824,[[ 9.56 13.02 61.01]]
6825,[[ 6.43 13.78 64.23 69.73 81.92 91.46]]
6826,[[52.48 54.79 96.68]]
6827,[[13.64 53.54 86.08]]
6828,[[12.94 41.96 48.97 83.59]]
6829,[[34.85 39.66 81.29 99.81]]
6830,[[59.35 99.08]]
6831,[[12.73 97.74]]
6832,[[ 6.1  95.07 96.26]]
6833,[[34.54 47.47 66.18 71.93 82.2  95.89]]
6834,[[27.72 40.72 56.36 66.7  78.13 85.19]]
6835,[[ 0.15 14.32 24.25 41.73 44.15 64.98]]
6836,[[ 2.08 39.09 83.84]]
6837,[[13.44 33.42]]
6838,[[10.5  42.06 75.31 78.81]]
6839,[[15.64 37.05 44.72 64.4  92.05]]
6840,[[33.55 73.79 83.89 91.78 95.1 ]]
6841,[[ 6.15 41.55 51.38]]
6842,[[27.21 50.2  95.11]]
6843,[[15.3  51.45 59.05 77.85 82.21]]
6844,[[11.52 39.73 43.19 68.29 78.75 83.93]]
6845,[[11.31 22.77 50.5  71.18 79.22]]
6846,[[55.29 91.49 92.59 96.49]]
6847,[[ 0.45 45.23 50.92 98.91]]
6848,[[10.46 18.71 34.99 35.01 69.97 99.87]]
6849,[[17.92 22.   34.93 59.56 64.24]]
6850,[[28.18 33.43 35.78 73.84]]
6851,[[11.91 24.48 78.82]]
6852,[[ 3.41 10.24 74.89 84.43 93.03]]
6853,[[35.06 38.58 79.59]]
6854,[[ 8.06 29.9  59.88 65.95 66.29 91.78]]
6855,[[ 6.85 30.75 85.4 ]]
6856,[[51.29 65.21 69.17 84.23]]
6857,[[ 8.83 23.51 49.29 74.49 96.7  98.63]]
6858,[[57.43 61.53 74.09 84.14]]
6859,[[ 7.37  8.7  53.31 55.57 71.8  91.28]]
6860,[[12.32 15.18 38.59]]
6861,[[ 5.23 35.   36.23 36.47]]
6862,[[11.7  96.78]]
6863,[[19.07 64.15]]
6864,[[21.91 28.89 43.54 63.76 86.24]]
6865,[[13.07 60.37 66.44 80.24 97.24]]
6866,[[42.28 48.66 55.64 65.11 90.96]]
6867,[[22.89 63.48]]
6868,[[ 6.89 23.4  62.83 99.67]]
6869,[[10.12 18.86 59.46 61.05 71.25 80.73]]
6870,[[25.88 38.64 41.23]]
6871,[[17.04 24.88 49.82 52.4  84.19]]
6872,[[45.32 71.03 76.4  96.96]]
6873,[[60.37 71.72 76.74 82.81 87.03 98.77]]
6874,[[ 4.96 12.46 18.57 44.82 56.33]]
6875,[[ 0.55 37.13 40.31 52.86 64.74 91.38]]
6876,[[13.42 48.46 53.74 59.02 59.07]]
6877,[[10.65 23.1  73.37 74.87 86.57]]
6878,[[26.31 27.37 42.24 96.01 99.77 99.87]]
6879,[[ 8.25 26.52 72.99]]
6880,[[16.5  49.83 64.01]]
6881,[[2.000e-02 3.228e+01 6.864e+01 9.899e+01]]
6882,[[41.01 46.66 95.28]]
6883,[[ 1.3  29.03 51.6  86.17]]
6884,[[54.09 63.   66.11 66.47 68.39 69.07]]
6885,[[15.92 26.53 27.34 33.3  44.74 58.35]]
6886,[[66.83 69.67 99.68]]
6887,[[64.4  85.17 96.24]]
6888,[[13.67 45.7  72.64]]
6889,[[29.78 38.24 53.01 89.42]]
6890,[[60.56 85.34]]
6891,[[ 1.46  3.37 14.49 41.5  96.61]]
6892,[[ 4.23 39.77 45.27 47.32 56.94 60.63]]
6893,[[16.44 49.26 69.52 88.34]]
6894,[[59.04 81.96]]
6895,[[ 5.6  17.18 32.6  88.53 90.11]]
6896,[[19.27 22.33 24.91 27.66 71.65 73.91]]
6897,[[39.75 61.89 74.   91.98 94.21]]
6898,[[15.55 16.8  59.94 85.13 85.39 96.92]]
6899,[[ 4.42 42.04 63.14 83.93]]
6900,[[ 8.36 26.39 47.05 82.69 99.68]]
6901,[[53.15 76.23]]
6902,[[ 4.13 18.63 37.16 61.22 62.5  77.29]]
6903,[[16.48 23.75 93.1 ]]
6904,[[41.52 74.43 77.18 96.86]]
6905,[[12.34 89.07]]
6906,[[ 1.28 22.46 44.03 57.34 85.8  87.13]]
6907,[[30.59 35.85 48.25 55.25 63.7  89.17]]
6908,[[23.36 54.77]]
6909,[[ 2.61 27.41 79.01 84.64 92.01]]
6910,[[ 3.07 52.55 59.59]]
6911,[[62.83 70.66]]
6912,[[ 0.41 21.4  26.21 70.37]]
6913,[[59.23 63.93 64.09]]
6914,[[22.6  36.25 53.52]]
6915,[[ 3.13 25.2  29.6  81.43 85.79 86.23]]
6916,[[48.54 60.54]]
6917,[[ 0.38 10.83 58.36]]
6918,[[ 4.11 10.33 23.65 61.  ]]
6919,[[ 1.65 21.58 38.93 46.78 85.59]]
6920,[[ 7.7  18.43 70.39 72.89 79.15 87.03]]
6921,[[20.25 21.42 61.36]]
6922,[[18.83 32.94 76.12]]
6923,[[17.53 37.55 55.85 58.18]]
6924,[[ 8.52 12.33 13.99 15.08 26.52]]
6925,[[ 6.19 30.37 31.05 95.81]]
6926,[[43.65 98.41]]
6927,[[22.88 57.35 65.71 93.84]]
6928,[[11.04 74.18]]
6929,[[11.82 26.35 36.41 42.19 68.43]]
6930,[[ 3.97 23.06 89.46 93.37 96.23]]
6931,[[35.47 82.86 91.15 99.78]]
6932,[[49.87 58.21 60.78 62.42 79.57 93.64]]
6933,[[ 2.22  2.81  7.23 47.74 64.26 69.74]]
6934,[[36.23 39.45 46.03 67.41 97.73 99.37]]
6935,[[25.16 80.52]]
6936,[[15.42 63.5  85.04]]
6937,[[11.98 80.35 83.92]]
6938,[[ 3.65 28.58 30.41 41.77 48.33 75.06]]
6939,[[ 4.6  28.03 32.74 43.75 59.62]]
6940,[[10.3  12.02 15.77 33.   67.28]]
6941,[[21.92 28.99 88.98]]
6942,[[36.59 83.01]]
6943,[[ 6.6  36.11]]
6944,[[24.12 74.67]]
6945,[[ 7.34 31.06 46.   81.57 83.37]]
6946,[[45.13 79.33 92.82]]
6947,[[55.47 76.24]]
6948,[[27.15 34.88 45.95 49.81 84.95 85.07]]
6949,[[ 0.38 20.72 25.47 33.81 67.01]]
6950,[[13.02 17.67 26.   62.97]]
6951,[[ 6.53 19.57 36.14 42.26 56.11]]
6952,[[12.77 60.77 71.65 84.28]]
6953,[[23.04 29.51 59.08 65.06]]
6954,[[14.04 22.18 36.27 64.19 74.64 90.69]]
6955,[[28.04 33.22 62.85]]
6956,[[ 5.04 38.45 93.02]]
6957,[[ 0.56  8.51 51.42 56.99 75.05 95.54]]
6958,[[ 8.5  12.18 33.   63.12]]
6959,[[21.42 21.88 27.27 75.33 80.93 97.45]]
6960,[[61.82 77.22]]
6961,[[16.42 41.27 69.41]]
6962,[[33.25 39.96 49.04 55.56 80.28 91.51]]
6963,[[ 3.94 23.58 42.2 ]]
6964,[[14.1  15.55 68.46]]
6965,[[2.21 8.84]]
6966,[[35.38 46.47 81.72 88.67]]
6967,[[32.18 37.32 97.41]]
6968,[[20.14 35.16 35.79 70.93 93.03]]
6969,[[21.01 31.46 31.78 53.95]]
6970,[[ 3.11 20.1  60.31 61.2  69.   83.87]]
6971,[[28.18 65.04 78.62 79.16 83.21 92.57]]
6972,[[13.81 28.99 54.34 92.61 98.57]]
6973,[[24.01 35.45]]
6974,[[ 9.45 54.17 64.9  75.63 77.4 ]]
6975,[[ 4.78 23.12 52.79 61.97 76.8 ]]
6976,[[ 5.71 10.42 37.34 80.75]]
6977,[[16.77 48.84 75.08]]
6978,[[44.59 50.35 62.4  77.29]]
6979,[[26.58 38.2  47.56 66.94]]
6980,[[ 1.36 11.65 30.91 81.87]]
6981,[[ 3.11 30.95 69.3  74.52]]
6982,[[ 4.63  9.86 64.06 98.16]]
6983,[[11.84 56.78 89.9 ]]
6984,[[49.29 64.18 64.54 70.4  92.92]]
6985,[[25.82 36.79]]
6986,[[23.2  72.39]]
6987,[[ 4.42  5.05  8.95 10.6  32.89 98.12]]
6988,[[ 6.31 47.4  60.76 61.58 91.04]]
6989,[[ 0.57  5.67 23.47 73.25 78.81 96.28]]
6990,[[ 3.3   6.76 82.11]]
6991,[[ 4.74 39.26 43.72]]
6992,[[48.04 76.97 94.2 ]]
6993,[[14.   29.93 38.74 47.47 60.65 73.51]]
6994,[[11.87 30.23 35.58 39.76 42.77 88.95]]
6995,[[12.3  12.34 16.93 69.61]]
6996,[[ 3.   15.27 38.32 71.31 91.96]]
6997,[[ 3.25 27.09 76.16 76.84 85.88]]
6998,[[ 6.12 19.99 41.85 60.14 88.23]]
6999,[[28.12 43.62 47.2  66.22 72.27 76.56]]
7000,[[13.81 16.14 55.6 ]]
7001,[[ 4.58 44.16 52.98 55.76 63.36 69.54]]
7002,[[ 3.52 29.59 39.95 72.1 ]]
7003,[[11.35 18.68 40.98 48.23 87.73]]
7004,[[53.34 69.07 94.28 94.99]]
7005,[[16.42 16.57 49.88 71.06]]
7006,[[13.31 27.53 28.06 73.3  77.21]]
7007,[[17.18 61.18 94.39]]
7008,[[16.06 27.15 53.31 58.39 58.79 76.01]]
7009,[[54.51 67.18 75.56 76.94 85.57]]
7010,[[84.72 94.47]]
7011,[[ 8.92 25.13 55.68 57.58 95.24]]
7012,[[58.17 76.86]]
7013,[[22.18 69.82]]
7014,[[56.51 56.75 61.54 74.34 74.79 88.16]]
7015,[[ 3.12 10.73 44.6  50.66 52.82 89.04]]
7016,[[31.03 59.27 69.21 94.89]]
7017,[[27.71 60.01 88.94]]
7018,[[18.73 31.52 33.4  50.77]]
7019,[[12.   38.98 48.73 54.22 83.93]]
7020,[[33.11 69.44]]
7021,[[ 2.55  4.9  11.21 38.74 87.06 97.92]]
7022,[[21.51 61.84 81.73]]
7023,[[23.82 26.55 43.71 46.02 47.04]]
7024,[[ 9.6  13.04 22.   52.01 55.46 63.39]]
7025,[[ 7.95 15.79 30.63 61.04 95.15]]
7026,[[31.23 36.66]]
7027,[[ 5.99 90.97]]
7028,[[23.5  35.86 44.34 88.53]]
7029,[[20.56 59.27 65.31]]
7030,[[ 2.84 48.33 82.94]]
7031,[[ 6.72 17.27 22.79 65.17 94.39]]
7032,[[17.18 44.48 76.67]]
7033,[[ 1.67 26.11 35.47]]
7034,[[ 6.   31.85 46.91 95.28 96.1 ]]
7035,[[47.48 72.36]]
7036,[[32.31 42.03 52.09 69.65 90.14 96.36]]
7037,[[32.35 41.21 51.28 60.42 87.57 95.08]]
7038,[[73.78 95.14]]
7039,[[ 1.3   8.74 55.19 96.94]]
7040,[[15.97 51.45 62.02 86.31]]
7041,[[63.56 79.31]]
7042,[[ 8.07 18.84 24.09 26.12]]
7043,[[49.05 64.62]]
7044,[[75.82 91.75]]
7045,[[ 9.87 44.81 72.26 91.35]]
7046,[[61.03 71.1 ]]
7047,[[ 7.36 16.04 32.11 43.52 75.21]]
7048,[[25.67 95.12]]
7049,[[ 6.63  7.33 10.06 33.77 88.45 95.67]]
7050,[[10.1  30.1  47.52 81.77 93.59 99.19]]
7051,[[10.56 18.32 28.02 58.31 91.  ]]
7052,[[18.17 25.66 33.11 45.18 45.42 90.39]]
7053,[[19.44 44.22 70.35]]
7054,[[27.06 36.04]]
7055,[[32.8  36.31 87.48]]
7056,[[15.06 72.69]]
7057,[[26.7  98.84]]
7058,[[11.09 53.49 63.66]]
7059,[[ 5.25 13.18 28.68 81.43 95.3 ]]
7060,[[27.82 38.78 62.69 78.2 ]]
7061,[[ 9.03 51.31 56.16 74.79 80.1 ]]
7062,[[85.52 90.4 ]]
7063,[[30.54 46.99 67.88 94.36]]
7064,[[15.68 22.95 82.9  99.74]]
7065,[[28.87 29.67 37.99 41.71 42.48 72.1 ]]
7066,[[18.22 80.96]]
7067,[[40.19 43.47 56.98 72.57 75.22 79.92]]
7068,[[ 1.08 59.85 87.04]]
7069,[[22.09 50.22 56.4  60.76 92.91]]
7070,[[ 2.61 34.04 99.8 ]]
7071,[[ 9.54 47.49 63.45 74.4  81.12 88.38]]
7072,[[ 3.23  9.22  9.93 20.86 35.61 64.4 ]]
7073,[[38.07 47.91 59.58 62.61 63.57]]
7074,[[ 6.93 27.81 83.89]]
7075,[[80.54 87.47]]
7076,[[68.32 96.65]]
7077,[[17.92 44.27]]
7078,[[0.95 6.97 9.87]]
7079,[[39.26 67.94]]
7080,[[ 7.57 31.91 39.84 47.86 61.32 79.42]]
7081,[[46.72 85.61 98.65]]
7082,[[12.16 22.08 37.71 46.7  49.55 58.62]]
7083,[[11.25 19.16 47.07 87.46 97.81]]
7084,[[13.97 29.49 48.13 55.27 62.47 72.02]]
7085,[[ 9.09 27.   42.74 56.15 91.49]]
7086,[[23.83 94.25 94.49]]
7087,[[ 9.78 19.59 85.09]]
7088,[[ 6.79 19.27 27.22 34.22 67.87]]
7089,[[24.72 80.47]]
7090,[[ 1.3   7.9  49.16 72.32]]
7091,[[12.29 73.22 77.91 79.04]]
7092,[[ 7.77 24.19 38.91]]
7093,[[69.15 71.49 81.99]]
7094,[[ 1.88  3.97 23.1  46.8 ]]
7095,[[47.2  63.65 83.67 84.55 84.92 93.41]]
7096,[[ 9.56 98.3 ]]
7097,[[31.56 47.63 57.51 84.69 90.08]]
7098,[[41.54 69.85 74.33]]
7099,[[12.92 15.91 18.5  64.67 76.31 79.96]]
7100,[[16.94 80.07 88.66]]
7101,[[74.68 75.46 80.61]]
7102,[[23.69 94.26]]
7103,[[37.51 69.97]]
7104,[[26.83 67.26 77.21 93.17]]
7105,[[21.9  47.72 50.79 79.53 91.87]]
7106,[[41.58 57.79 72.87 74.11]]
7107,[[ 3.49 27.97]]
7108,[[37.83 54.32 85.32]]
7109,[[ 1.03 13.87 58.29 72.63]]
7110,[[20.99 40.88 63.58 90.98]]
7111,[[ 2.58  6.81 35.93 43.48 44.35 61.96]]
7112,[[ 0.13 36.91 44.03 72.06 84.5  90.08]]
7113,[[66.65 82.69 84.33]]
7114,[[ 9.35 59.07 67.66 86.19]]
7115,[[20.42 22.28 38.01 80.73 85.75]]
7116,[[42.77 56.   60.07 81.98 86.61]]
7117,[[ 7.16 66.56 98.23]]
7118,[[13.73 14.49 28.2  67.76]]
7119,[[32.33 48.34]]
7120,[[ 9.83 29.1  52.64 78.24 87.84]]
7121,[[23.32 49.03]]
7122,[[ 5.02 14.65 39.54]]
7123,[[20.62 95.91]]
7124,[[18.83 32.82 57.89 78.15]]
7125,[[ 2.53 20.73 21.94 25.75 91.13 96.99]]
7126,[[16.24 46.06 49.83 85.98 92.82]]
7127,[[63.28 80.56]]
7128,[[42.87 60.86 68.91 81.79]]
7129,[[22.43 40.76 40.79 46.22]]
7130,[[ 4.03 35.78 46.35 84.09 87.43 89.08]]
7131,[[29.69 34.34 87.78 89.94]]
7132,[[42.55 51.92 93.28 97.18]]
7133,[[25.38 60.21 64.33 76.68 80.74]]
7134,[[32.1  43.02 65.96 69.92 71.23 90.09]]
7135,[[41.81 76.08 97.71]]
7136,[[ 0.81  7.79 26.95 41.09 58.26]]
7137,[[ 2.9  11.42 15.39 97.22]]
7138,[[18.16 31.43 58.03 83.99]]
7139,[[26.76 45.43 51.94 64.91 91.62]]
7140,[[14.42 32.85 53.59 80.26 89.86 91.22]]
7141,[[ 0.53 18.54 38.84 66.35 85.9 ]]
7142,[[ 2.35  6.13 13.87 26.52 68.75 85.45]]
7143,[[ 5.69  7.65 12.71 24.37 49.16 59.02]]
7144,[[ 1.65 32.82 53.19]]
7145,[[26.71 42.63 46.89 81.15]]
